business_id,name,address,city,postal_code,state,latitude,longitude,categories,stars,review_count,is_open,hours_fmt
Cn7EPZB7acLQb5fzTwFAcw,Chick-fil-A,"110 Black Horse Pike, Ste 850",Audubon,08106,NJ,39.891206,-75.0894783,"Chicken Wings, Caterers, Chicken Shop, Restaurants, Event Planning & Services, Fast Food",3.5,30,1,Friday: 6:30-22:0 | Monday: 0:0-0:0 | Saturday: 6:30-18:15 | Thursday: 6:30-22:0 | Tuesday: 6:30-22:0 | Wednesday: 6:30-22:0
0f93yTITlSOiC83jz2bYUQ,Dunkin',300 West Ave,Woodstown,08098,NJ,39.6477033,-75.3341577,"Coffee & Tea, Food, Donuts",2.0,9,1,Friday: 5:0-22:0 | Monday: 5:0-22:0 | Saturday: 5:0-22:0 | Sunday: 5:0-22:0 | Thursday: 5:0-22:0 | Tuesday: 5:0-22:0 | Wednesday: 5:0-22:0
t6GgAXvZ0-1lS8h4emch_w,Maria's Pizzeria,1193 Turnerville Rd,Pine Hill,08021,NJ,39.7765404,-74.9656656,"Pizza, Restaurants, Italian",3.5,5,0,Friday: 11:0-23:0 | Monday: 11:0-22:0 | Saturday: 11:0-22:0 | Sunday: 11:0-22:0 | Thursday: 11:0-22:0 | Tuesday: 11:0-22:0 | Wednesday: 11:0-22:0
7K-oLyEYeLhWEVp6KtAO9A,Howell Living History Farm,70 Woodens Ln,Lambertville,08530,NJ,40.3405954,-74.90222,"Food, Local Services, Hotels & Travel, Farmers Market, Local Flavor, Travel Services, Community Service/Non-Profit, Landmarks & Historical Buildings, Active Life, Education, Parks, Public Services & Government",5.0,18,1,Friday: 10:0-16:0 | Saturday: 10:0-20:0 | Sunday: 10:0-16:0 | Thursday: 10:0-16:0 | Tuesday: 10:0-16:0 | Wednesday: 10:0-16:0
1iCUy4TpAfcgewqxhjI6-g,Sakura Spring Oriental Cuisine,"1871 Marlton Pike E, Ste 1",Cherry Hill,08003,NJ,39.9033165733,-74.9714373797,"Restaurants, Sushi Bars, Asian Fusion, Chinese, Japanese, Event Planning & Services, Venues & Event Spaces",3.5,60,0,Friday: 11:30-23:0 | Monday: 0:0-0:0 | Saturday: 12:0-23:0 | Sunday: 12:0-21:30 | Thursday: 11:30-22:0 | Tuesday: 11:30-22:0 | Wednesday: 11:30-22:0
YzUOJEcAfYoKv9U6csM-Mg,Bathing Buff,229 High St,Burlington,08016,NJ,40.080168,-74.8588685,"Beauty & Spas, Cosmetics & Beauty Supply, Shopping, Vegan, Gift Shops, Skin Care, Education, Restaurants, Art Classes, Flowers & Gifts, Perfume",5.0,5,0,Friday: 9:0-20:0 | Monday: 0:0-0:0 | Saturday: 11:0-20:0 | Sunday: 11:0-18:0 | Thursday: 11:0-20:0 | Tuesday: 11:0-18:0 | Wednesday: 11:0-20:0
SjpcAtkrsnrDfELgMNrAgQ,Geraghty's Pub,148 W Broad St,Burlington,08016,NJ,40.0760892,-74.8630247,"Nightlife, Bars, Pubs, Local Flavor, Restaurants, American (Traditional)",4.0,40,0,Friday: 11:30-2:0 | Monday: 11:30-0:0 | Saturday: 11:30-2:0 | Sunday: 11:30-0:0 | Thursday: 11:30-2:0 | Tuesday: 11:30-0:0 | Wednesday: 11:30-0:0
PXlZrZtysVnY3IjWbNUCTA,West Broad Street Luncheonette,307 W Broad St,Palmyra,08065,NJ,40.0012,-75.0271,"Diners, American (Traditional), Restaurants",3.5,8,0,Friday: 6:30-14:0 | Monday: 6:30-14:0 | Saturday: 7:0-12:0 | Thursday: 6:30-14:0 | Tuesday: 6:30-14:0 | Wednesday: 6:30-14:0
bvXbo6lPfiOxRSrz6WhnLw,Starbucks,1006 Mantua Pike,Woodbury,08097,NJ,39.811593,-75.165098,"Food, Coffee & Tea",4.0,6,1,Friday: 5:30-22:0 | Monday: 5:30-22:0 | Saturday: 6:0-22:0 | Sunday: 6:0-21:30 | Thursday: 5:30-22:0 | Tuesday: 5:30-22:0 | Wednesday: 5:30-22:0
iTlHvgFabEXSsM8s-jZBnA,Hunter's Farm & Market,1101 Union Landing Rd,Cinnaminson,08077,NJ,40.014628,-74.988135,"Food, Fruits & Veggies, Specialty Food",4.5,12,1,
RdRHpQWvO6bRt2WLK9Ys0A,Carlo's Bakery,300 Route 73 St,Marlton,08053,NJ,39.8903837,-74.9241654,"Food, Bakeries, Desserts, Patisserie/Cake Shop, Cupcakes",3.0,146,1,Friday: 10:0-18:0 | Monday: 0:0-0:0 | Saturday: 10:0-18:0 | Sunday: 10:0-18:0 | Thursday: 10:0-18:0 | Tuesday: 10:0-18:0 | Wednesday: 10:0-18:0
s6Xsm_dwi5XciVxjArFsFw,Moorestown Nutrition,115 W Main St,Moorestown,08057,NJ,39.963271,-74.9490531,"Specialty Food, Food, Health Markets",3.0,6,1,
oY_tXMnghvs6XGL6wHZAAA,King of Steaks,997 Kings Hwy,West Deptford,08086,NJ,39.817642,-75.192137,"Restaurants, Sandwiches",4.5,6,0,Friday: 11:0-22:0 | Monday: 11:0-21:0 | Saturday: 11:0-22:0 | Thursday: 11:0-21:0 | Tuesday: 11:0-21:0 | Wednesday: 11:0-21:0
ei5ZzCNRC828gtzrRPo07A,Osushi Japanese Restaurant,101 Rt 73 S,Marlton,08053,NJ,39.8910175,-74.9282071,"Restaurants, Japanese, Sushi Bars",4.0,139,1,Friday: 11:0-22:30 | Monday: 11:0-22:0 | Saturday: 11:0-22:30 | Sunday: 12:0-21:30 | Thursday: 11:0-22:0 | Tuesday: 11:0-22:0 | Wednesday: 11:0-22:0
M4UpdNcnHqvLm2WCRF0ukg,Brian's,9 Klines Ct,Lambertville,08530,NJ,40.3653039,-74.9452948,"Restaurants, French",4.0,148,1,Friday: 17:30-21:0 | Monday: 17:30-21:0 | Saturday: 17:30-21:0 | Sunday: 17:0-19:30 | Thursday: 17:30-21:0 | Wednesday: 17:30-21:0
6vJyfndJjC-LVbfa3MdyzQ,Foxy Red's,32 Bridge St,Lambertville,08530,NJ,40.3657136048,-74.9450948198,"Shopping, Home & Garden, Women's Clothing, Coffee & Tea, Fashion, Home Decor, Food, Used, Vintage & Consignment, Tea Rooms, Accessories",4.0,11,1,Friday: 10:0-17:0 | Monday: 10:0-17:0 | Saturday: 10:0-18:0 | Sunday: 11:0-17:0 | Thursday: 10:0-17:0 | Tuesday: 10:0-17:0 | Wednesday: 10:0-17:0
QM5QsfLWWJxP1ttXC9TeLA,King of Pizza,1311 US 130 & Market St,Gloucester City,08030,NJ,39.884086,-75.10955,"Restaurants, Pizza",3.5,26,1,Friday: 11:0-0:0 | Monday: 11:0-23:0 | Saturday: 11:0-0:0 | Sunday: 11:0-23:0 | Thursday: 11:0-23:0 | Tuesday: 11:0-23:0 | Wednesday: 11:0-23:0
VF6AJ3uNJAeDWNt-q43xSg,Hide-A-Way Tavern,263 White Horse Ave,Clementon,08021,NJ,39.8124616,-74.9898014,"Sports Bars, Nightlife, Bars, Dive Bars",1.5,9,1,
cxbqRlc1d-sN1rrU_dmekQ,Bourbon & Brews,2001 S Delaware St,Paulsboro,08066,NJ,39.8207184276,-75.2351476786,"Pubs, Beer, Wine & Spirits, Restaurants, Food, Bars, American (Traditional), Nightlife, Sports Bars",3.5,25,1,Friday: 12:0-1:0 | Monday: 12:0-0:0 | Saturday: 12:0-1:0 | Sunday: 12:0-0:0 | Thursday: 12:0-0:0 | Tuesday: 12:0-0:0 | Wednesday: 12:0-0:0
vQrE2rf3NB9uNUP4D17d6Q,Manon Restaurant,19 N Union St,Lambertville,08530,NJ,40.3663122,-74.945286,"French, Restaurants",4.0,44,0,Friday: 17:30-21:0 | Saturday: 17:30-21:0 | Sunday: 17:0-20:0 | Thursday: 17:30-20:0 | Wednesday: 17:30-20:0
I6ODRTCLJGPZBOAwGjMr_Q,Johnny's Pizzeria,273 Egg Harbor Rd,Sewell,08080,NJ,39.7664892,-75.0874868,"Pizza, Sandwiches, Italian, Restaurants",3.0,26,1,Friday: 11:0-22:0 | Monday: 11:0-22:0 | Saturday: 11:0-23:0 | Sunday: 12:0-22:0 | Thursday: 11:0-22:0 | Tuesday: 11:0-22:0 | Wednesday: 11:0-22:0
eit5kQ26NlqvwSPj-nz30Q,Pat's Pizzeria,325 N Black Horse Pike,Runnemede,08078,NJ,39.8519102,-75.0741872,"Restaurants, Pizza",2.5,12,1,
WJco006Pt7BAmvOjatKWjw,Downtown Deli,118 S Warren St,Trenton,08608,NJ,40.2188888,-74.7657232,"Restaurants, Delis",4.0,12,1,Friday: 7:0-16:0 | Monday: 7:0-16:0 | Thursday: 7:0-16:0 | Tuesday: 7:0-16:0 | Wednesday: 7:0-16:0
5WuxhkMJmMjCh89IVjd7tA,Louie G's,190 Center St,Sewell,08080,NJ,39.7666701,-75.144032,"Sandwiches, Restaurants, Food, Desserts, Cheesesteaks",4.5,14,1,Friday: 11:0-20:0 | Monday: 11:0-19:0 | Saturday: 11:0-18:0 | Sunday: 11:0-16:0 | Thursday: 11:0-19:0 | Tuesday: 11:0-19:0 | Wednesday: 11:0-19:0
b2CeLQ4lNejLBELmLBdq2w,Wendy's,568 W Cuthbert Blvd,Haddon Township,08108,NJ,39.9040648,-75.0613656,"Fast Food, Burgers, Restaurants",2.0,11,0,
HTWygafO3phj4i8AUmPzjQ,Mulan Chinese Restaurant,320 Evesboro Medford Rd,Marlton,08053,NJ,39.9011026207,-74.8830939217,"Restaurants, Asian Fusion, Noodles, Chinese",3.5,13,1,Friday: 11:0-22:30 | Saturday: 11:0-22:30 | Sunday: 12:0-21:30 | Thursday: 11:0-21:30 | Tuesday: 11:0-21:30 | Wednesday: 11:0-21:30
vZQQKvvU2jNGJEJ73Kz7fA,Chubby's Steakhouse,239 Monmouth St,Gloucester City,08030,NJ,39.8982554,-75.1237756,"Bars, Steakhouses, Restaurants, Cocktail Bars, Nightlife",4.0,65,1,Friday: 15:0-22:0 | Monday: 16:0-21:0 | Saturday: 15:0-22:0 | Sunday: 16:0-21:0 | Thursday: 16:0-21:0 | Tuesday: 16:0-21:0 | Wednesday: 16:0-21:0
fdwK6VaSLysRv0NE41n00A,Boyz Subs and Steaks,"1900 Greentree Rd, Ste 21",Cherry Hill,08003,NJ,39.906002,-74.964977,"Delis, Sandwiches, American (Traditional), Restaurants, Chicken Wings, Steakhouses",3.5,6,1,
0wIwHrpRopcy9S63pMWlaA,That Italian Place,439 Larchmont Blvd,Mount Laurel,08054,NJ,39.9786818,-74.8777678,"Italian, Restaurants",3.5,18,0,Friday: 10:0-22:0 | Monday: 10:0-21:0 | Saturday: 10:0-22:0 | Sunday: 11:0-21:0 | Thursday: 10:0-21:0 | Tuesday: 10:0-21:0 | Wednesday: 10:0-21:0
6zJ4DHRt8b3NLWbDC6s0ig,Nene Italian Market,42 E Main St,Marlton,08053,NJ,39.891074,-74.9190047,"Restaurants, Italian, Caterers, Event Planning & Services, Food, Sandwiches, Specialty Food, Breakfast & Brunch",4.5,23,1,Friday: 8:0-17:0 | Monday: 0:0-0:0 | Saturday: 8:0-16:0 | Sunday: 8:0-14:0 | Thursday: 8:0-12:0 | Tuesday: 8:0-14:0 | Wednesday: 9:0-19:0
IEyDu4UsvIs7ZknW8i4e4Q,Wawa,464 Hurffville Crosskeys Rd,Sewell,08080,NJ,39.7364477177,-75.071004442,"Food, Delis, Coffee & Tea, Convenience Stores, Restaurants, Sandwiches",2.5,8,1,Friday: 0:0-0:0 | Monday: 0:0-0:0 | Saturday: 0:0-0:0 | Sunday: 0:0-0:0 | Thursday: 0:0-0:0 | Tuesday: 0:0-0:0 | Wednesday: 0:0-0:0
g01cT9A9AkNGz7zD2ubNfQ,DiPaolo's Red Lion Inn,101 Red Lion Rd,Southampton,08088,NJ,39.8900446613,-74.7449818802,"Restaurants, Italian, Event Planning & Services, Nightlife, Hotels & Travel, American (New), Hotels",4.0,46,1,Friday: 15:0-22:30 | Saturday: 15:0-22:30 | Sunday: 13:0-21:30 | Thursday: 15:0-21:30 | Tuesday: 15:0-21:30 | Wednesday: 15:0-21:30
d3jvj0_Bll5Tck4jkp6KGw,Mission BBQ,545 Route 73 N,Marlton,08053,NJ,39.902288,-74.935145,"Barbeque, American (Traditional), Restaurants",4.0,87,1,Friday: 11:0-21:0 | Monday: 11:0-21:0 | Saturday: 11:0-21:0 | Sunday: 11:30-20:0 | Thursday: 11:0-21:0 | Tuesday: 11:0-21:0 | Wednesday: 11:0-21:0
r2LEh95Rw8w6XTx04-TC4A,Dinic's Oven Roasted Beef and Pork,310 Black Horse Pike,Mount Ephraim,08059,NJ,39.8950979902,-75.0921452101,"Cheesesteaks, Breakfast & Brunch, Sandwiches, Restaurants",3.5,74,1,Friday: 9:0-19:0 | Monday: 9:0-18:0 | Saturday: 9:0-19:0 | Sunday: 11:0-16:0 | Thursday: 9:0-19:0 | Tuesday: 9:0-19:0 | Wednesday: 9:0-19:0
5baSCU4q2Jwb6cQxjzrMIg,Asian Yummy,44 Haddon Ave,Haddon Township,08108,NJ,39.91180229,-75.054031052,"Chinese, Restaurants",3.5,23,1,Friday: 11:0-23:0 | Monday: 11:0-22:0 | Saturday: 11:0-23:0 | Sunday: 12:0-22:0 | Thursday: 11:0-22:0 | Tuesday: 11:0-22:0 | Wednesday: 11:0-22:0
39E8arrO0er90x6rZFsSvA,Katmandu,50 Riverview Plz,Trenton,08608,NJ,40.2060169933,-74.7630786896,"Dance Clubs, American (New), Nightlife, Food, Bars, Restaurants",2.5,21,0,
Di96sKUk5wo5P1bM3pv4FQ,ShopRite of Lawnside,130 N. White Horse Pike,Lawnside,08045,NJ,39.8682559847,-75.0431167629,"Grocery, Food, Shopping, Bakeries, Restaurants, Drugstores, Delis",3.0,30,1,Friday: 7:0-23:0 | Monday: 7:0-23:0 | Saturday: 7:0-23:0 | Sunday: 7:0-23:0 | Thursday: 7:0-23:0 | Tuesday: 7:0-23:0 | Wednesday: 7:0-23:0
82gbDck145sIpkPH3wuc4A,Wawa,798 Woodlane Rd,Westampton,08060,NJ,40.011196,-74.803763,"Convenience Stores, Sandwiches, Gas Stations, Coffee & Tea, Grocery, Food, Restaurants, Automotive",3.0,8,1,Friday: 0:0-0:0 | Monday: 0:0-0:0 | Saturday: 0:0-0:0 | Sunday: 0:0-0:0 | Thursday: 0:0-0:0 | Tuesday: 0:0-0:0 | Wednesday: 0:0-0:0
6aG_f86uS_oXsc7dYK8PIg,Burger King,2802 US 130,Cinnaminson,08077,NJ,40.0076601,-74.9709695,"Restaurants, Burgers, Fast Food",1.5,6,1,Friday: 6:0-20:0 | Monday: 7:0-23:0 | Saturday: 9:0-23:0 | Sunday: 7:0-23:0 | Thursday: 7:0-23:0 | Tuesday: 7:0-23:0 | Wednesday: 7:0-23:0
63aGJxza48Gxm7EuWTuxVg,Shangri La,"101 Springdale Rd, Suite B-11",Cherry Hill,08003,NJ,39.8615142419,-74.9760540411,"Restaurants, Shanghainese, Japanese, Taiwanese, Chinese, Vegan",4.0,28,0,Friday: 11:30-21:30 | Monday: 11:30-21:0 | Saturday: 11:30-21:30 | Sunday: 11:30-21:0 | Thursday: 11:30-21:0 | Tuesday: 11:30-21:0 | Wednesday: 11:30-21:0
NEplpxN42tIcfxdcXd89qA,Saladworks,914 N Route 73,Marlton,08053,NJ,39.907061115,-74.9370892,"American (Traditional), American (New), Salad, Sandwiches, Vegetarian, Soup, Restaurants",3.0,14,1,Friday: 10:0-20:0 | Monday: 10:0-20:0 | Saturday: 10:0-20:0 | Sunday: 11:0-16:0 | Thursday: 10:0-20:0 | Tuesday: 10:0-20:0 | Wednesday: 10:0-20:0
tNoqVTP-oWqHKl9zKNzBJw,Gagan Indian,531 Rt 38 W,Maple Shade,08052,NJ,39.9434648,-74.9824844,"Food, Restaurants, Pakistani, Indian",4.0,22,0,Friday: 11:30-22:30 | Saturday: 11:30-22:30 | Sunday: 11:30-22:0 | Thursday: 11:30-22:0 | Tuesday: 11:30-22:0 | Wednesday: 11:30-22:0
9f015n0QL7VQ903J3snZ1w,Delia's Empanada Cafe,113 S Warren St,Trenton,08608,NJ,40.2188831219,-74.7661938291,"Puerto Rican, Empanadas, Caribbean, Food, Restaurants",4.5,12,1,Friday: 9:0-16:0 | Monday: 9:0-16:0 | Thursday: 9:0-16:0 | Tuesday: 9:0-16:0 | Wednesday: 9:0-16:0
mJ_THREGbgGRWshvtQ-AVQ,The ChopHouse,4 Lakeview Dr S,Gibbsboro,08026,NJ,39.84072524,-74.9614727,"Steakhouses, Restaurants, Nightlife, Bars, Cocktail Bars, American (New), Wine Bars",4.0,256,1,Friday: 11:0-20:0 | Monday: 0:0-0:0 | Saturday: 17:0-23:0 | Sunday: 16:0-21:0 | Thursday: 17:0-22:0 | Tuesday: 17:0-22:0 | Wednesday: 17:0-22:0
UuW2u4asxKF23xL65L606Q,TGI Fridays,2125 Route 38,Cherry Hill,08002,NJ,39.9378936,-75.0273928031,"American (Traditional), Nightlife, Burgers, Bars, Sports Bars, Restaurants",1.5,135,1,Friday: 10:30-1:45 | Monday: 11:0-1:0 | Saturday: 11:0-2:0 | Sunday: 11:0-1:0 | Thursday: 10:30-0:45 | Tuesday: 11:0-1:0 | Wednesday: 11:0-1:0
Vum9419xubydNp9PbjADMw,Taco Bell,460 North Broadway,Pennsville,08070,NJ,39.67534,-75.49753,"Restaurants, Tex-Mex, Fast Food, Mexican, Tacos",2.0,9,1,Friday: 8:0-23:30 | Monday: 8:0-22:30 | Saturday: 8:0-23:30 | Sunday: 8:0-22:30 | Thursday: 8:0-22:30 | Tuesday: 8:0-22:30 | Wednesday: 8:0-22:30
BuUl5Pde_BYeusSs7Ib0QA,PrimoHoagies,151 S Black Horse Pike,Runnemede,08078,NJ,39.8449188791,-75.0718177763,"Restaurants, Italian, Delis, Sandwiches",3.5,38,1,Friday: 10:0-18:0 | Monday: 10:0-20:0 | Saturday: 10:0-16:0 | Sunday: 10:0-18:0 | Thursday: 10:0-20:0 | Tuesday: 10:0-20:0 | Wednesday: 10:0-20:0
YOgXJGMOxbCaqDGMR818GQ,Puff N Pipe,2001 College Dr,Clementon,08021,NJ,39.8033684858,-75.0238047942,"Nightlife, Shopping, Head Shops, Vape Shops, Bars, Tobacco Shops, Hookah Bars",2.5,11,1,Friday: 10:0-1:0 | Monday: 10:0-21:0 | Saturday: 10:0-1:0 | Sunday: 11:0-19:0 | Thursday: 10:0-21:0 | Tuesday: 10:0-21:0 | Wednesday: 10:0-21:0
S-3CAa2WvRgwi6rupDPJJg,Chilly Willyz,257 Masonville Rd,Mt. Laurel,08054,NJ,39.981908,-74.871006,"Gelato, Ice Cream & Frozen Yogurt, Food, Shaved Ice",4.0,5,0,Friday: 14:0-22:0 | Monday: 14:0-21:0 | Saturday: 14:0-22:0 | Sunday: 14:0-22:0 | Thursday: 14:0-21:0 | Tuesday: 14:0-21:0 | Wednesday: 14:0-21:0
iCTj-_Wa_SKFXIiKs7liDg,Steakouts Home Plate,85 Harding Hwy,Pittsgrove,08318,NJ,39.5903876318,-75.1025242979,"Nightlife, American (Traditional), Bars, Pizza, Sandwiches, Restaurants",2.5,39,1,Friday: 10:0-1:0 | Monday: 10:0-23:0 | Saturday: 10:0-1:0 | Sunday: 10:0-23:0 | Thursday: 10:0-0:0 | Tuesday: 10:0-23:0 | Wednesday: 10:0-23:0
iJgCaGhMXcHBSqLfjI0Mhw,Ali Baba Mediterranean Cuisine,2943 Rt 73 S,Maple Shade,08052,NJ,39.9597145507,-74.9892143,"Restaurants, Mediterranean, Falafel, Food",3.5,98,0,Friday: 12:0-23:0 | Saturday: 12:0-23:0 | Sunday: 12:0-22:0 | Thursday: 12:0-22:0 | Tuesday: 12:0-22:0 | Wednesday: 12:0-22:0
h-xgk0e_WisVzWLUudKgDg,Crawfish & Pho,"2442 NJ-38, Ste 5",Cherry Hill,08002,NJ,39.941514,-75.005939,"Vietnamese, Seafood, Restaurants",4.0,29,1,Friday: 16:0-23:0 | Monday: 16:0-22:0 | Saturday: 12:0-23:0 | Sunday: 12:0-23:0 | Thursday: 16:0-22:0 | Tuesday: 16:0-22:0 | Wednesday: 16:0-22:0
1pp0D12fv1aObregTlkArg,Mount Masala,300 White Horse Rd,Voorhees Township,08043,NJ,39.8423673682,-74.995072335,"Himalayan/Nepalese, Asian Fusion, Restaurants, Indian",4.5,145,1,Friday: 11:0-21:30 | Monday: 11:0-21:30 | Saturday: 11:0-21:30 | Sunday: 11:0-21:30 | Thursday: 11:0-21:30 | Tuesday: 11:0-21:30
R-5nzqu5gVhDUSi2Ec9H9w,Pollo Campero,508 Hamilton Ave,Trenton,08609,NJ,40.2170163,-74.7442682,"Restaurants, Latin American, Food, American (New)",3.5,38,1,Friday: 10:0-22:0 | Monday: 10:0-22:0 | Saturday: 10:0-22:0 | Sunday: 10:0-22:0 | Thursday: 10:0-22:0 | Tuesday: 10:0-22:0 | Wednesday: 10:0-22:0
dOkg_xoAt2unx0ninDN9TA,Ms. Dawn's Kitchen,2508 Mount Holly Rd,Burlington,08016,NJ,40.0380001999,-74.8291745422,"Event Planning & Services, Caterers, Restaurants, Cafes, Soul Food",3.5,9,0,Friday: 12:0-21:0 | Saturday: 12:0-21:0 | Sunday: 12:0-20:0 | Thursday: 12:0-20:0 | Wednesday: 12:0-20:0
DnJknR_kcMPxc17D2hNJmw,Fame Dish,"1400 Parkway Ave, Unit A3",Ewing,08628,NJ,40.2667384313,-74.8056570813,"Restaurants, Chinese, Asian Fusion, Thai, Japanese",4.0,27,0,Friday: 11:0-22:0 | Monday: 11:0-21:30 | Saturday: 11:0-22:0 | Sunday: 13:0-21:30 | Thursday: 11:0-21:30 | Tuesday: 11:0-21:30 | Wednesday: 11:0-21:30
BusYegYrWtYlzN9lZLG6Pg,The Freshworks of Audubon,219 S White Horse Pike,Audubon,08106,NJ,39.8932275,-75.0673887,"Food, Steakhouses, Sandwiches, Restaurants, Chicken Wings, Cheesesteaks, Pizza",3.5,15,0,Friday: 10:0-21:0 | Saturday: 10:0-21:0 | Sunday: 10:0-21:0 | Thursday: 10:0-21:0 | Tuesday: 10:0-21:0 | Wednesday: 10:0-21:0
BKiy6QxpvfTIo_s8j0w--A,Teavana,"2000 Rte 38, Ste 1183",Cherry Hill,08002,NJ,39.941136,-75.026274,"Coffee & Tea, Tea Rooms, Food",3.5,10,0,Friday: 10:0-21:0 | Monday: 10:0-21:0 | Saturday: 10:0-21:0 | Sunday: 10:0-21:0 | Thursday: 10:0-21:0 | Tuesday: 10:0-21:0 | Wednesday: 10:0-21:0
3ySXL2jAu9fPEOJ4RZnaCA,Chopper's Hatchet House,1490 Berlin Rd,Cherry Hill,08003,NJ,39.87993,-75.005197,"Pool Halls, Archery, Arts & Entertainment, Axe Throwing, Venues & Event Spaces, Nightlife, Arcades, Sports Clubs, Active Life, Stadiums & Arenas, Event Planning & Services",5.0,46,1,Friday: 10:0-23:45 | Saturday: 10:0-23:45 | Sunday: 10:0-21:30 | Thursday: 12:15-21:30 | Tuesday: 12:15-21:30 | Wednesday: 12:15-21:30
blxfL2j2UgJskKaZYrMlwg,Chew'S Florist,45 S. Black Horse Pike,Blackwood,08012,NJ,39.8007958559,-75.0660323337,"Specialty Food, Flowers & Gifts, Food, Shopping, Fruits & Veggies, Florists",3.0,9,0,Friday: 9:0-17:30 | Monday: 9:0-17:0 | Saturday: 9:0-14:0 | Thursday: 9:0-17:0 | Tuesday: 9:0-15:0 | Wednesday: 9:0-15:0
JJlePhVjtWL_CieAcdqCRg,Toscana,127 Bridgeton Pike,Mullica Hill,08062,NJ,39.7238063,-75.2205042,"Italian, Restaurants, Pizza",3.5,23,0,Friday: 23:0-23:0 | Monday: 23:0-22:0 | Sunday: 12:0-23:0 | Thursday: 23:0-22:0 | Tuesday: 23:0-22:0 | Wednesday: 23:0-22:0
DvlYBT5jPAin6_hrSNxyFg,Seven Brothers Pizzeria,1310 South Broad St,Trenton,08610,NJ,40.202651,-74.7392048,"Restaurants, Pizza",3.5,19,1,Friday: 10:0-23:30 | Monday: 10:0-22:30 | Saturday: 10:0-23:30 | Sunday: 11:0-22:0 | Thursday: 10:0-22:30 | Tuesday: 10:0-22:30 | Wednesday: 10:0-22:30
QvrZSFRtj2ytS9T_T4w0Og,South Jersey Wine and Brew Tours,"1000 Delsea Dr, Ste G-3",Westville,08093,NJ,39.857044,-75.128896,"Wineries, Food, Arts & Entertainment, Bus Tours, Tours, Wine Tours, Hotels & Travel",4.0,8,1,Friday: 9:0-17:0 | Monday: 9:0-17:0 | Saturday: 9:0-17:0 | Sunday: 9:0-17:0 | Thursday: 9:0-17:0 | Tuesday: 9:0-17:0 | Wednesday: 9:0-17:0
CVi2aKo3c2Wdh6ndp_-9ZQ,ShopRite of Sewell,382 Egg Harbor Rd,Sewell,08080,NJ,39.7528274,-75.0751744,"Food, Specialty Food, Grocery, Fruits & Veggies, Bakeries, Delis, Restaurants",2.0,15,1,Friday: 7:0-21:0 | Monday: 7:0-21:0 | Saturday: 7:0-21:0 | Sunday: 7:0-21:0 | Thursday: 7:0-21:0 | Tuesday: 7:0-21:0 | Wednesday: 7:0-21:0
GABa_C0I4PTTa_-aLUo0aQ,Spicy Affair,1427 Kings Hwy,Swedesboro,08085,NJ,39.7481598351,-75.3103556,"Restaurants, Indian",4.0,135,1,Friday: 11:30-20:0 | Monday: 0:0-0:0 | Saturday: 11:30-20:0 | Sunday: 11:30-20:0 | Thursday: 11:30-20:0 | Tuesday: 11:30-20:0 | Wednesday: 11:30-20:0
I4ppqxa8s8KnOC1KdbqEvg,Taco Bell,1110 Hurffville Rd,Deptford,08096,NJ,39.835265,-75.088364,"Tex-Mex, Mexican, Fast Food, Tacos, Restaurants, Breakfast & Brunch",3.5,14,1,Friday: 8:0-1:0 | Monday: 8:0-0:0 | Saturday: 8:0-1:0 | Sunday: 8:0-0:0 | Thursday: 8:0-0:0 | Tuesday: 8:0-0:0 | Wednesday: 8:0-0:0
Zl3R22I5xzkfCBn5hABcjw,Golden Corral Buffet & Grill,2904 Rt #130 North,Delran,08075,NJ,40.008847,-74.967311,"Restaurants, Buffets, Breakfast & Brunch, American (Traditional)",2.5,71,0,Friday: 10:0-21:0 | Monday: 10:0-21:0 | Saturday: 7:30-21:0 | Sunday: 7:30-21:0 | Thursday: 10:0-21:0 | Tuesday: 10:0-21:0 | Wednesday: 10:0-21:0
EXL7tfnB2qHhbG5-BFnlUw,McGuinn's Place,1781 Brunswick Ave,Trenton,08648,NJ,40.248658,-74.738756,"Restaurants, Sandwiches, Nightlife, Bars",3.5,23,1,Friday: 14:0-2:0 | Monday: 15:0-2:0 | Saturday: 16:0-2:0 | Sunday: 16:0-2:0 | Thursday: 14:0-2:0 | Tuesday: 14:0-2:0 | Wednesday: 13:0-2:0
awSZqU77djiQH4Ms8qIsLw,El Chapin,802 Lamberton St,Trenton,08611,NJ,40.205105,-74.759229,"Restaurants, Mexican, Ethnic Food, Food, Specialty Food, Latin American",4.0,41,1,Friday: 10:0-22:0 | Monday: 10:0-22:0 | Saturday: 10:0-22:0 | Sunday: 10:0-22:0 | Thursday: 10:0-22:0 | Tuesday: 10:0-22:0 | Wednesday: 10:0-22:0
hWfv3JDcliAUHQAEisfi9Q,Weber's,105 S White Horse Pike,Stratford,08084,NJ,39.8291313,-75.0002094,"Restaurants, Burgers, Hot Dogs",3.5,20,0,Friday: 11:0-23:0 | Saturday: 11:0-23:0 | Sunday: 11:0-23:0 | Thursday: 11:0-23:0 | Tuesday: 11:0-23:0 | Wednesday: 11:0-23:0
